level,word,pitch_accent,pos,reading,meaning
 3-N2::2-中低频,徒歩,①,名,とほ,徒步，步行
 4-N1::3-低频,都度,①,名,つど,（前接连体修饰）每次，每当
 3-N2::1-高频,怒り,③⓪,名,いかり,愤怒，生气
 4-N1::3-低频,倒産,⓪,名・自動3,とうさん,倒闭，破产
 3-N2::2-中低频,当社,①,名,とうしゃ,本公司
 3-N2::2-中低频,当初,①,名,とうしょ,当初，最初
 4-N1::1-高频,当店,①,名,とうてん,本店
 4-N1::1-高频,当分,⓪,副,とうぶん,暂时，目前
 4-N1::1-高频,踏み切る,③,自他動1,ふみきる,起跳；下决心付诸实施
 4-N1::3-低频,逃避,⓪①,名・自動3,とうひ,躲避，逃避
 3-N2::2-中低频,逃亡,⓪,名・自動3,とうぼう,逃亡，逃匿
 3-N2::1-高频,動機,⓪,名,どうき,动机
 3-N2::2-中低频,動揺,⓪,名・自動3,どうよう,颠簸，摇摆；动摇，不安
 3-N2::2-中低频,導く,③,他動1,みちびく,引路；指导；引导；引出
 3-N2::2-中低频,導入,⓪,名・他動3,どうにゅう,导入，引进
 3-N2::2-中低频,道端,⓪,名,みちばた,路边，路旁
 4-N1::3-低频,匿名,⓪,名,とくめい,匿名
 4-N1::1-高频,特産,⓪,名,とくさん,特产
 4-N1::1-高频,特有,⓪,名・ナ形,とくゆう,特有
 4-N1::1-高频,独自,⓪①,名・ナ形,どくじ,独自；独特
 3-N2::1-高频,読み取る,③⓪,他動1,よみとる,读懂，领会；看透；（电脑）读取
 3-N2::2-中低频,内部,①,名,ないぶ,内部
 4-N1::3-低频,肉眼,⓪,名,にくがん,肉眼
 3-N2::1-高频,日頃,⓪,名・副,ひごろ,平常，平素
 3-N2::1-高频,入会,⓪,名,にゅうかい,入会
 3-N2::2-中低频,入金,⓪,名・自他動3,にゅうきん,入款；收进来的款项
 4-N1::2-中频,入浴,⓪,名・自動3,にゅうよく,沐浴
 3-N2::1-高频,認識,⓪,名・他動3,にんしき,认识，了解
 4-N1::1-高频,年配,⓪,名,ねんぱい,大致的年龄；年龄大
 4-N1::1-高频,念のため,⓪⑤,成句,ねんのため,保险起见
 3-N2::2-中低频,燃料,③,名,ねんりょう,燃料
 4-N1::2-中频,粘り強い,⑤,イ形,ねばりづよい,黏性大，Q弹；有毅力
 3-N2::2-中低频,悩ます,③,他動1,なやます,烦恼，使……为难
 4-N1::1-高频,派遣,⓪,名・他動3,はけん,派遣
 3-N2::2-中低频,破壊,⓪,名・自他動3,はかい,破坏
 3-N2::1-高频,廃止,⓪,名・他動3,はいし,废止，废除
 4-N1::1-高频,排除,①,名・他動3,はいじょ,排除，除掉
 4-N1::3-低频,排水,⓪,名・自他動3,はいすい,排水
 4-N1::1-高频,配慮,①,名・自他動3,はいりょ,关怀，照料，关照
 4-N1::3-低频,買い求める,⑤,他動2,かいもとめる,购买，收购
 3-N2::2-中低频,買い上げ,⓪,名,かいあげ,（国家向民间）收购；（「お買い上げ」の形で）购买
 3-N2::2-中低频,売り出す,③,自他動1,うりだす,开售，新发售；（广为宣传，或是打折促销，附赠奖品）大量销售；出名，崭露头角
 4-N1::3-低频,剝がれる,③,自動2,はがれる,脱落，揭下
 4-N1::3-低频,薄っぺら,⓪,ナ形,うすっぺら,很薄；肤浅
 3-N2::2-中低频,薄れる,⓪③,自動2,うすれる,淡薄；模糊
 3-N2::2-中低频,薄型,⓪,名,うすがた,薄型
 4-N1::1-高频,迫力,②⓪,名,はくりょく,打动人心的力量，感染力
 4-N1::3-低频,縛り付ける,⑤,他動2,しばりつける,捆绑到某物上；束缚
 2-N3::1-高频,発券,⓪,他動3・名,はっけん,发行（车票、入场券、钞票等）
 4-N1::1-高频,発信,⓪,名・自他動3,はっしん,发信，发报
 3-N2::1-高频,発送,⓪,他動3・名,はっそう,发送，寄送
 4-N1::3-低频,抜き出す,③,他動1,ぬきだす,拔出，抽出；选出，选拔
 4-N1::2-中频,判定,⓪,名・他動3,はんてい,判定，作出评判
 4-N1::1-高频,繁栄,⓪,名・自動3,はんえい,繁荣
 4-N1::1-高频,繁殖,⓪,名・自動3,はんしょく,繁殖
 1-N4+N5,番,①,名,ばん,轮班顺序；看守，值班
 3-N2::2-中低频,悲しみ,⓪④③,名,かなしみ,悲哀，悲伤
 4-N1::1-高频,披露,①,名・他動3,ひろう,披露，公布，展示
 3-N2::2-中低频,比例,⓪,名・自動3,ひれい,比例，正比；成比例
 2-N3::2-中低频,非,①,名・接頭,ひ,不……，没有……；错误，缺点，不对，不好
 3-N2::2-中低频,非常識,②,名・ナ形,ひじょうしき,不合常理，脱离常识
 3-N2::2-中低频,飛び立つ,③,自動1,とびたつ,飞上天空；（因喜悦或期待）内心躁动不安
 4-N1::1-高频,漂う,③,自動1,ただよう,漂浮；充满，弥漫；徘徊
 4-N1::1-高频,品種,⓪,名,ひんしゅ,品种；种类
 4-N1::3-低频,浜辺,⓪③,名,はまべ,湖边，海滨
 4-N1::1-高频,貧困,⓪,名・ナ形,ひんこん,贫困；贫乏
 3-N2::2-中低频,不可欠,②,名・ナ形,ふかけつ,不可或缺
 4-N1::1-高频,不確か,②,ナ形,ふたしか,不确定，不确切
 4-N1::3-低频,不確定,②,名・ナ形,ふかくてい,不确定
 3-N2::2-中低频,不完全,②,名・ナ形,ふかんぜん,不完备，存在缺陷
 4-N1::1-高频,不況,⓪,名,ふきょう,经济不景气，萧条
 4-N1::3-低频,不景気,②,名・ナ形,ふけいき,不景气，经济萧条；愁眉不展，忧郁
 3-N2::2-中低频,不明,⓪,名・ナ形,ふめい,不明，不清楚；无能，愚昧
 3-N2::2-中低频,不良,⓪,名・ナ形,ふりょう,不好；品行不佳
 3-N2::2-中低频,付け加える,⑤⓪,他動2,つけくわえる,补充，添加
 3-N2::2-中低频,負,①,名・造,ふ,负；负极；背负；输
 3-N2::2-中低频,負かす,⓪,他動1,まかす,打败，战胜
 4-N1::2-中频,負傷,⓪,名・自他動3,ふしょう,负伤，受伤
 4-N1::2-中频,風習,⓪,名,ふうしゅう,风俗习惯
 4-N1::1-高频,風土,①,名,ふうど,风土，水土
 4-N1::1-高频,復旧,⓪,名・自他動3,ふっきゅう,复原，恢复原状
 4-N1::1-高频,幅広い,④,イ形,はばひろい,宽的；广泛的
 3-N2::2-中低频,福祉,②①,名,ふくし,福祉，福利
 2-N3::1-高频,沸騰,⓪,名・自動3,ふっとう,沸腾；情绪激昂
 3-N2::1-高频,分,⓪,名,ぶ,（优劣的）形势；厚度；十分之一；百分之一
 3-N2::2-中低频,分配,⓪,名・他動3,ぶんぱい,分配，分发
 4-N1::1-高频,紛失,⓪,名・自他動3,ふんしつ,遗失，丢失
 4-N1::3-低频,紛争,⓪,名・自動3,ふんそう,纷争，纠纷
 2-N3::2-中低频,聞き取り,⓪,名,ききとり,听取；听懂
 2-N3::2-中低频,聞き上手,③,名・ナ形,ききじょうず,擅长倾听（的人）
 2-N3::2-中低频,閉館,⓪,名・自他動3,へいかん,闭馆；停业
 4-N1::3-低频,閉口,⓪,名・自動3,へいこう,受不了，难以应付
 4-N1::2-中频,閉鎖,⓪,名・他動3,へいさ,关闭，封锁
 4-N1::3-低频,変革,⓪,名・自他動3,へんかく,变革，改革
 4-N1::1-高频,変動,⓪,名・自動3,へんどう,变动，动荡
 4-N1::3-低频,片側,⓪,名,かたがわ,单侧，一侧
 3-N2::2-中低频,返る,①,自動1,かえる,返还；恢复；（对方）回应
 3-N2::2-中低频,返品,⓪,名・自他動3,へんぴん,退货
 4-N1::3-低频,弁論,⓪,名・自他動3,べんろん,辩论；辩护
 3-N2::1-高频,保つ,②,他動1,たもつ,维持，保持
 4-N1::1-高频,保管,⓪,名・他動3,ほかん,保管
 3-N2::2-中低频,保護,①,名・他動3,ほご,保护，庇护
 4-N1::3-低频,保守的,⓪,ナ形,ほしゅてき,保守的
 3-N2::2-中低频,保障,⓪,名・他動3,ほしょう,保障，保证
 3-N2::1-高频,補足,⓪,名・他動3,ほそく,补充，补足
 4-N1::3-低频,母国,①,名,ぼこく,祖国
 3-N2::2-中低频,くるむ,②,他動1,くるむ,包，裹
 3-N2::2-中低频,抱っこ,①,名・他動3,だっこ,（幼儿语）抱
 3-N2::2-中低频,放っておく,⓪,他動1,ほうっておく,放在一边，弃之不管
 3-N2::2-中低频,放り出す,④,他動1,ほうりだす,扔出去；中途放弃，丢下不管；赶走
 2-N3::2-中低频,〜放題,①,接尾,〜ほうだい,随便，自由
 3-N2::2-中低频,方式,⓪,名,ほうしき,方式，方法
 3-N2::1-高频,蜂,⓪,名,はち,蜜蜂
 3-N2::1-高频,訪れる,④,自他動2,おとずれる,拜访，访问；来临，到来
 4-N1::2-中频,豊作,⓪,名,ほうさく,丰收
 3-N2::1-高频,暴力,①,名,ぼうりょく,暴力，武力
 3-N2::2-中低频,望ましい,④⓪,イ形,のぞましい,最好的，所希望的
 4-N1::2-中频,膨れる,⓪,自動2,ふくれる,膨胀，鼓起；不高兴
 3-N2::2-中低频,本,,名・造,ほん,本……，我……
 4-N1::1-高频,本質,⓪,名,ほんしつ,本质
 3-N2::2-中低频,埋まる,⓪,自動1,うまる,埋没；占满；填补
 3-N2::2-中低频,満たす,②,他動1,みたす,充满，填满；满足
 2-N3::2-中低频,未〜,,接頭,み〜,未……，没……
 3-N2::2-中低频,密接,⓪,名・ナ形・自動3,みっせつ,紧挨；关系密切
 3-N2::2-中低频,務め,③,名,つとめ,职责，义务
 1-N4+N5,無,①⓪,名・接頭,む,无，没有
 4-N1::1-高频,無意味,②,名・ナ形,むいみ,无意义，无价值，白费
 4-N1::1-高频,無邪気,①,名・ナ形,むじゃき,天真烂漫，单纯
 3-N2::2-中低频,無断,⓪,名,むだん,擅自，私自
 3-N2::2-中低频,無用,⓪①,名・ナ形,むよう,没用；不用，无须；没事
 1-N4+N5,名,,接頭・接尾,めい,名……，著名……；……名
 3-N2::2-中低频,名産,⓪,名,めいさん,名产，特产
 4-N1::2-中频,名付ける,③,他動2,なづける,称呼，命名
 4-N1::2-中频,綿密,⓪,名・ナ形,めんみつ,细致，周密
 2-N3::2-中低频,面,①,名,めん,脸面；面具；表面；平面；方面
 3-N2::2-中低频,模範,⓪,名,もはん,模范，榜样，标准
 3-N2::1-高频,目覚める,③,自動2,めざめる,睡醒；觉醒；醒悟
 4-N1::1-高频,目撃,⓪,名・他動3,もくげき,目击，亲眼看到
 4-N1::2-中频,役職,⓪,名,やくしょく,管理职，要职；（泛指）职责，职务
 4-N1::2-中频,癒やす,②,他動1,いやす,医治，解除（疲劳、痛苦等）
 3-N2::2-中低频,憂鬱,⓪,名・ナ形,ゆううつ,忧郁，愁闷
 3-N2::2-中低频,有意義,③,名・ナ形,ゆういぎ,有意义，有价值
 4-N1::1-高频,雄,②,名,おす,雄，公，牡
 4-N1::2-中频,夕焼け,⓪,名,ゆうやけ,晚霞
 3-N2::1-高频,予選,⓪,名,よせん,预选，预赛
 3-N2::2-中低频,容量,③⓪,名,ようりょう,容积；容量
 4-N1::3-低频,様式,⓪,名,ようしき,样式，方式；一定的形式，格式；风格，格调
 4-N1::3-低频,洋風,⓪,名,ようふう,西式
 2-N3::2-中低频,用品,⓪,名,ようひん,用品
 3-N2::2-中低频,要は,①,副,ようは,重要的是，总之
 4-N1::1-高频,要望,⓪,名・他動3,ようぼう,要求，强烈希望
 4-N1::3-低频,要約,⓪,他動3・名,ようやく,摘要，要点
 2-N3::2-中低频,翌〜,⓪①,接頭,よく〜,翌，下一个……
 2-N3::2-中低频,来〜,,接頭,らい〜,下个……
 3-N2::1-高频,落ち込む,⓪③,自動1,おちこむ,掉进；下陷；跌落，下降；（情绪）低落
 3-N2::2-中低频,乱れ,③,名,みだれ,乱，混乱
 2-N3::2-中低频,裏側,⓪,名,うらがわ,背面，反面
 4-N1::1-高频,立ち去る,⓪③,自動1,たちさる,站起身离开
 4-N1::1-高频,立ち直る,⓪④,自動1,たちなおる,恢复，复原；（经济）好转
 4-N1::3-低频,立ち入り,⓪,名,たちいり,进入
 4-N1::2-中频,流出,⓪,名・自動3,りゅうしゅつ,流出；外流
 3-N2::1-高频,旅先,⓪④,名,たびさき,旅途，旅行目的地
 3-N2::2-中低频,旅立つ,③,自動1,たびだつ,启程
 1-N4+N5,両,①,接頭・接尾,りょう,两……；（列车）节
 4-N1::3-低频,良質,⓪,名・ナ形,りょうしつ,优质，品质好的
 3-N2::2-中低频,力づける,⑤,他動2,ちからづける,使……充满力量，鼓励，激励
 4-N1::3-低频,類似,⓪,名・自動3,るいじ,类似，相似
 4-N1::1-高频,励ます,③,他動1,はげます,鼓励，激励，勉励
 4-N1::3-低频,励み,③,名,はげみ,勤奋，努力；勉励，鼓舞
 4-N1::3-低频,恋する,③①,自他動3,こいする,恋爱，喜爱
 4-N1::1-高频,朗読,⓪,名・他動3,ろうどく,朗读，朗诵
 4-N1::2-中频,浪費,⓪①,名・他動3,ろうひ,浪费，糟蹋
 3-N2::1-高频,漏れる,②,自動2,もれる,漏；走漏；遗漏；被排除
 4-N1::3-低频,老舗,⓪,名,しにせ,老店，老字号
 3-N2::1-高频,和紙,①,名,わし,日本纸
 3-N2::1-高频,とどまる,③,自動1,とどまる,（留）停，停留；（止）止于，限于
 4-N1::1-高频,アイドル,①,名,idol,偶像
 3-N2::1-高频,あえて,①,副,あえて,敢于，硬，勉强；并（不）
 3-N2::1-高频,アクセル,①,名,accelerator,加速器，油门
 4-N1::2-中频,あたかも,①,副,あたかも,（多く、下に「～のようだ・～のごとし」などを伴って）宛如；正好（那时）
 4-N1::2-中频,あっけない,④,イ形,あっけない,太简单，不尽兴
 4-N1::1-高频,あっさり,③,副・自動3,あっさり,清淡；朴素；（性格）爽快；简单
 4-N1::3-低频,斡旋[あっせん],⓪,名・他動3,あっせん,介绍，斡旋；斡旋，居中调解
 2-N3::2-中低频,アップ,①,名・自他動3,up,提高；特写
 3-N2::2-中低频,アプローチ,③,名・自動3,approach,接近；研究
 3-N2::2-中低频,あらかじめ,⓪,副,あらかじめ,事先
 3-N2::2-中低频,ありのまま,⑤⓪,名・ナ形・副,ありのまま,如实
 4-N1::2-中频,ありふれる,⓪④,自動2,ありふれる,常有，司空见惯
 3-N2::2-中低频,アレンジ,②,他動3・名,arrange,布置；安排；改编
 3-N2::1-高频,いかに,②,副,いかに,如何；多么
 3-N2::1-高频,いざ,①,感・副,いざ,来吧，走吧；一旦……
 4-N1::1-高频,いたわる,③,他動1,いたわる,怜恤，体贴；慰劳
 3-N2::2-中低频,いやいや,⓪,副,いやいや,不情愿，勉强
 3-N2::2-中低频,インパクト,①,名,impact,冲击，影响
 4-N1::2-中频,ウイルス,②,名,(ラ) virus,病毒
 4-N1::3-低频,うっとうしい,⑤,イ形,うっとうしい,郁闷的，阴郁的；烦人的，碍眼的
 4-N1::1-高频,うんざり,③,副・自動3,うんざり,厌倦，厌烦
 4-N1::3-低频,エレガント,①,ナ形,elegant,优雅，雅致
 1-N4+N5,オープン,①,ナ形・名・自他動3,open,开业；开放
 3-N2::2-中低频,おおむね,⓪,名・副,おおむね,梗概；大致
 3-N2::2-中低频,おだてる,⓪,他動2,おだてる,怂恿；奉承
 3-N2::2-中低频,自[おの]ずから,⓪②,副,おのずから,自然地，自动地
 4-N1::2-中频,おびえる,⓪,自動2,おびえる,胆怯，恐惧
 4-N1::3-低频,おびただしい,⑤,イ形,おびただしい,大量，浩瀚；非常，很
 2-N3::2-中低频,オリエンテーション,⑤,名,orientation,新人培训；入学说明会
 4-N1::3-低频,おろそか,②,ナ形,おろそか,敷衍，马虎
 3-N2::2-中低频,オンライン,③,名,online,在线
 4-N1::3-低频,お手上げ,⓪,名,おてあげ,束手无策
 3-N2::2-中低频,かい,⓪,名,かい,价值，意义
 4-N1::2-中频,かき回す,⓪④,他動1,かきまわす,搅拌；搅乱
 4-N1::3-低频,嵩張[かさば]る,③,自動1,かさばる,体积大，占地方
 4-N1::3-低频,かさむ,⓪②,自動1,かさむ,（数量）增多；（体积）增大
 4-N1::2-中频,がっちり,③,副・自動3,がっちり,（物体）坚固，（身体）健壮；精明，用钱仔细
 3-N2::2-中低频,かねて,①,副,かねて,以前如此，向来
 4-N1::3-低频,キーワード,③,名,key word,关键词
 4-N1::3-低频,きっかり,③,副,きっかり,（时间、数量）整，正好
 4-N1::1-高频,きっちり,③,副,きっちり,没有空隙；正好；好好地
 4-N1::2-中频,キャッチ,①,他動3・名,catch,捕捉，抓住；接球
 4-N1::1-高频,キャラクター,①②⓪,名,character,个性；人物
 4-N1::2-中频,ぐずぐず,①,副・自動3,ぐずぐず,磨磨蹭蹭；抱怨；松松垮垮
 4-N1::3-低频,クレーン,②,名,crane,起重机
 3-N2::2-中低频,ゲスト,①,名,guest,客人；特邀嘉宾
 4-N1::1-高频,けなす,⓪,他動1,けなす,贬低，诋毁
 4-N1::3-低频,こじれる,③,自動2,こじれる,（事态）复杂化，恶化；病情恶化
 4-N1::2-中频,ことごとく,③,副・名,ことごとく,所有，全部
 4-N1::1-高频,ごまかす,③,他動1,ごまかす,隐瞒，敷衍；弄虚作假
 3-N2::2-中低频,コメント,⓪,名・自他動3,comment,评论，说明
 3-N2::1-高频,コラム,①,名,column,（报纸、杂志等的）专栏
 4-N1::3-低频,コンタクトレンズ,⑥,名,contact lens,隐形眼镜
 4-N1::3-低频,コントラスト,①④,名,contrast,对比，对照
 3-N2::2-中低频,コントロール,④,他動3・名,control,支配，控制，调节
 4-N1::1-高频,サイクル,①,名,cycle,周期，循环；自行车
 4-N1::2-中频,冴[さ]える,②,自動2,さえる,冷峭；清澈；（头脑）清醒；精巧，灵敏
